订单编号,新单续保,起保日,保期,初始保费,批改保费,已赚保费,报案数量,累计赔付金额,赔付比例,保额,伤残,省份,城市,行业,新单承保人数,最终承保人数,30周岁以下（男）,30-39周岁（男）,40-49周岁（男）,50-59周岁（男）,60-64周岁（男）,65周岁以上（男）,30周岁以下（女）,30-39周岁（女）,40-49周岁（女）,50-59周岁（女）,60-64周岁（女）,65周岁以上（女）,一类参保,二类参保,三类参保,四类参保,五类参保,一类未参保,二类未参保,三类未参保,四类未参保,五类未参保,涉高一类参保,涉高二类参保,涉高三类参保,涉高四类参保,涉高五类参保,涉高一类未参保,涉高二类未参保,涉高三类未参保,涉高四类未参保,涉高五类未参保,涉高率,参保率,批改率
EEBBC48D4021C1,新单,2023/9/2 0:00,366,15387.2,0,15387.2,2,2795,0.182,200000,十级伤残:10%,上海,上海市,C03389,32,32,0,6,3,6,3,1,0,0,3,10,0,0,0,0,0,0,0,3,1,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.219
B16654DFFA5F0B,新单,2023/9/2 0:00,366,14280,2490.55,16770.55,0,0,0,200000,十级伤残:10%,浙江省,宁波市,C03389,24,35,11,9,5,1,0,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0.286
9CB5C4B0A3B46C_1,新单,2023/9/2 0:00,366,5018.72,829.6,5848.32,0,0,0,300000,十级伤残:10%,江苏省,苏州市,C01711,16,20,2,5,2,1,0,0,1,4,2,3,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
2CF184FD4824C8_4,新单,2023/9/5 0:00,366,38055,0,38055,2,21500,0.565,600000,十级伤残:10%,江苏省,无锡市,G0591,25,25,3,9,4,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.04
6236A4778CD3CC_1,新单,2023/9/6 0:00,366,5695.8,0,5695.8,0,0,0,500000,十级伤残:5%,浙江省,嘉兴市,C01829,12,12,0,3,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BD1264C5832520,新单,2023/9/6 0:00,366,15216,554.32,15770.32,0,0,0,500000,十级伤残:5%,上海,上海市,C03429,12,13,2,4,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.077
85084419D5083C,新单,2023/9/6 0:00,366,39407.2,0,39407.2,0,0,0,600000,十级伤残:10%,安徽省,安庆市,C0419,40,40,3,12,9,7,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,4,0.1,0,0
BF87C4822E2C69_3,新单,2023/9/6 0:00,366,14479.5,0,14479.5,0,0,0,500000,十级伤残:5%,安徽省,合肥市,E04999,10,10,1,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0
435554F9342C1F,新单,2023/9/7 0:00,366,32713.6,0,32713.6,0,0,0,800000,十级伤残:10%,江苏省,苏州市,C03423,16,16,0,3,1,0,0,2,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.313
09E4B41EAC1174_1,新单,2023/9/8 0:00,182,27894,646.84,28540.84,1,0,0,800000,十级伤残:10%,江苏省,常州市,C0419,17,18,3,0,3,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0.389,0,0.111
360C84701A8D55,续保,2023/9/8 0:00,366,8400,1490.37,9890.37,0,0,0,200000,十级伤残:5%,安徽省,淮北市,C0313,16,23,4,10,4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.652
1154A4A79C98F1,新单,2023/9/8 0:00,182,14950,39001.41,53951.41,1,46000,0.853,800000,十级伤残:5%,上海,上海市,E0492,10,66,8,32,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,0,0.212
27967443AB5403_4,新单,2023/9/8 0:00,366,164565,36283.4,200848.4,7,70825,0.353,600000,十级伤残:10%,江苏省,南通市,C0419,135,246,22,61,69,63,7,0,3,6,8,6,1,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,1.671
2EE1441CCBFE29,新单,2023/9/8 0:00,366,27902.4,0,27902.4,1,0,0,800000,十级伤残:10%,江苏省,常州市,C03499,12,12,0,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0
5C27D41A05661E_1,新单,2023/9/8 0:00,366,3546,0,3546,0,0,0,100000,十级伤残:10%,江苏省,常州市,F05174,18,18,2,3,5,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA5BC439F29883_2,新单,2023/9/9 0:00,366,42320,31954.13,74274.13,7,126500,1.703,400000,十级伤残:10%,广东省,韶关市,C03392,56,117,6,25,39,26,0,0,4,7,10,0,0,0,5,5,5,7,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.598
F53F542440D0E3,新单,2023/9/9 0:00,366,13334,0,13334,0,0,0,300000,十级伤残:5%,浙江省,湖州市,C03429,20,20,5,4,4,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.3
A1DD3427A521EC_1,新单,2023/9/9 0:00,366,19600,0,19600,0,0,0,300000,十级伤残:10%,江苏省,无锡市,C0432,20,20,1,8,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0
1D4AA47D59538D,新单,2023/9/9 0:00,366,23256,11462.84,34718.84,0,0,0,600000,十级伤残:5%,江苏省,常州市,C03311,20,40,4,8,12,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1.275
7BCB1466E81747,续保,2023/9/10 0:00,366,9229,0,9229,0,0,0,300000,十级伤残:10%,重庆,县,C0419,11,11,2,2,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
C46034DEDC5346_1,新单,2023/9/10 0:00,366,18090,0,18090,1,2262,0.125,500000,十级伤残:5%,江苏省,常州市,M0732,15,15,0,7,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.533
675B648E1B3BA4_1,续保,2023/9/12 0:00,366,2622,0,2622,0,0,0,100000,十级伤残:5%,广东省,佛山市,F05165,10,10,1,2,0,4,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.8,0,0
6019D4C2178E3E_2,新单,2023/9/12 0:00,366,27638,3668.36,31306.36,1,394,0.013,100000,十级伤残:5%,广东省,佛山市,C03399,99,120,13,31,20,30,0,0,3,8,10,5,0,0,0,0,0,0,0,1,0,36,1,0,0,0,0,0,0,0,0,0,0,82,0.683,0,0.475
3F5414653A9720_1,续保,2023/9/12 0:00,366,9685,0,9685,1,0,0,500000,十级伤残:10%,湖北省,武汉市,L07224,13,13,0,3,0,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077
0CE164D0CD429A_3,续保,2023/9/12 0:00,366,16471,0,16471,2,89822,5.453,800000,十级伤残:10%,江苏省,苏州市,N0784,13,12,0,0,3,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417
9459D42CA4D3E5_1,新单,2023/9/13 0:00,383,23072,247.65,23319.65,3,52900,2.268,600000,十级伤残:10%,江苏省,常州市,C03429,14,13,2,3,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2.308
15A4E49F915E9A,续保,2023/9/13 0:00,366,114200,2659.99,116859.99,2,5327,0.046,1000000,十级伤残:10%,安徽省,宣城市,C03499,40,41,1,2,7,25,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0.098
B3D084DA9187A5_1,新单,2023/9/13 0:00,182,9400,18903.34,28303.34,0,0,0,600000,十级伤残:5%,江苏省,南通市,E0509,10,33,1,15,7,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,1.485
54D9844E75727D,新单,2023/9/13 0:00,366,6304.8,0,6304.8,2,1027,0.163,200000,十级伤残:5%,江苏省,苏州市,G0591,10,10,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
8B25E4BF3C20E8_1,新单,2023/9/13 0:00,366,6776.88,0,6776.88,0,0,0,200000,十级伤残:10%,江苏省,常州市,F05199,17,17,0,3,6,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C99044E75E2B8E_1,新单,2023/9/14 0:00,366,52820,13254.1,66074.1,3,31026,0.47,500000,十级伤残:10%,江苏省,南通市,C03499,50,79,6,17,22,20,0,0,1,3,7,3,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0.456
A40A440B92124E,新单,2023/9/15 0:00,366,10999,1822.95,12821.95,0,0,0,500000,十级伤残:10%,安徽省,宣城市,C03329,11,16,0,0,5,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0.188
261954BDE10960,新单,2023/9/15 0:00,366,27268.5,10913.09,38181.59,6,31288,0.819,500000,十级伤残:10%,浙江省,绍兴市,C03059,21,35,8,4,14,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0.429
D923D4E18893C5,新单,2023/9/15 0:00,366,5712,120.3,5832.3,1,6862,1.177,100000,十级伤残:10%,江苏省,无锡市,C03074,24,25,0,2,1,5,2,1,2,2,0,6,2,2,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32
CD1D443063283F,新单,2023/9/16 0:00,366,50809.44,3557.36,54366.8,2,21670,0.399,800000,十级伤残:10%,江苏省,苏州市,C03599,24,26,0,2,7,7,5,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0.615
670E9465C7E3ED,新单,2023/9/16 0:00,366,26304.6,0,26304.6,0,0,0,800000,十级伤残:10%,江苏省,常州市,E0509,10,10,1,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0
A04D044BC3B3DE_2,续保,2023/9/16 0:00,366,23885,3202.92,27087.92,0,0,0,800000,十级伤残:10%,重庆,重庆市,C0219,14,16,4,4,2,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2.063
77A7A400D14BEC,续保,2023/9/16 0:00,366,17485,1120.62,18605.62,0,0,0,800000,十级伤残:10%,河北省,唐山市,E0479,10,11,2,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0.545,0,0.182
066D349DE057C3_1,续保,2023/9/16 0:00,366,4888,0,4888,1,18590,3.803,200000,十级伤残:5%,浙江省,宁波市,C0419,10,10,0,0,1,0,0,0,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.2
81EB0433DD2727,新单,2023/9/16 0:00,366,21996,0,21996,0,0,0,200000,十级伤残:5%,浙江省,湖州市,C02039,45,45,2,10,14,10,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0.756
0C8AA477AB9737_6,新单,2023/9/16 0:00,366,19370,0,19370,0,0,0,800000,十级伤残:5%,上海,上海市,G0591,10,10,3,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.3
35981498C58CB6_3,新单,2023/9/16 0:00,366,6160,442.21,6602.21,3,18970,2.873,200000,十级伤残:5%,江苏省,常州市,L07299,22,30,3,5,6,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833
A291640F322601,新单,2023/9/16 0:00,366,4662,0,4662,2,0,0,300000,十级伤残:5%,浙江省,嘉兴市,C03599,10,10,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
256274E1EBCD83,新单,2023/9/16 0:00,366,19199.29,0,19199.29,0,0,0,700000,十级伤残:5%,广东省,江门市,M07519,13,13,2,4,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2.154
EA4654778E0192_1,新单,2023/9/19 0:00,366,10023.45,502.18,10525.63,1,90700,8.617,300000,十级伤残:10%,上海,上海市,C03399,21,23,3,2,4,9,2,0,1,1,1,0,0,0,4,0,0,0,13,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.739,0
E8E044EA3DA1EF,新单,2023/9/19 0:00,366,58500,0,58500,0,0,0,500000,十级伤残:10%,江苏省,无锡市,E04812,39,39,7,8,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1.205
B15F34B38A9F70_1,新单,2023/9/19 0:00,366,6220,0,6220,2,26237,4.218,200000,十级伤残:10%,江苏省,苏州市,C03422,10,10,0,1,1,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.2
0D16E460D375DD,续保,2023/9/20 0:00,366,25780,0,25780,0,0,0,1000000,十级伤残:10%,江苏省,南通市,E0479,10,10,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0.3
5D2C843585671B,续保,2023/9/20 0:00,366,70536,0,70536,0,0,0,1000000,十级伤残:5%,山东省,泰安市,E0492,24,24,1,8,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,2.958
9351C47684B589_1,新单,2023/9/20 0:00,366,64205.9,2195.61,66401.51,0,0,0,800000,十级伤残:10%,江苏省,常州市,C0367,64,67,11,6,10,13,2,2,3,4,5,9,2,0,0,0,0,0,0,28,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0.343
B601D49FC79D2B,新单,2023/9/21 0:00,366,16536,4545.14,20746.81,1,50000,2.41,500000,十级伤残:10%,浙江省,宁波市,C03899,10,22,8,4,6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1.818
45ED24E3CED404,续保,2023/9/21 0:00,366,13718.3,0,13718.3,0,0,0,500000,十级伤残:5%,四川省,成都市,E0471,10,10,0,0,1,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0.2
20C644EDC2D1F3,新单,2023/9/21 0:00,366,10753.6,0,10753.6,0,0,0,200000,十级伤残:5%,浙江省,湖州市,C02019,22,22,0,1,4,7,0,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2E8DD4F4E45024,新单,2023/9/21 0:00,366,10059,0,10059,0,0,0,400000,十级伤残:5%,江苏省,常州市,E04899,10,10,1,2,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0.6
15A9F4B856CAF4_1,新单,2023/9/22 0:00,366,42780,5697.21,48477.21,0,0,0,500000,十级伤残:10%,江苏省,无锡市,C03599,31,39,3,11,11,11,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0.128
9583F4F29607C2,续保,2023/9/22 0:00,366,26244,0,26244,0,0,0,800000,十级伤残:10%,四川省,资阳市,C0367,12,12,0,4,2,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1.417
9844143D1C1425_1,新单,2023/9/22 0:00,366,26085.15,487.93,26573.08,0,0,0,800000,十级伤残:5%,上海,上海市,E0492,13,14,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,4.429
1BF5A47F8E65CF,新单,2023/9/22 0:00,366,18905,0,18905,4,23000,1.217,800000,十级伤残:10%,浙江省,宁波市,E04999,10,10,2,3,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5,0,0.4
B60674392633AE_2,新单,2023/9/22 0:00,366,10583,0,10583,0,0,0,500000,十级伤残:5%,浙江省,湖州市,C03429,10,10,1,0,0,1,2,0,1,0,1,2,2,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.3
04CAF4397604EB_3,新单,2023/9/22 0:00,366,32760.82,4672.38,37433.2,4,6131,0.164,300000,十级伤残:10%,安徽省,宣城市,C03399,50,63,6,17,10,10,1,0,4,4,9,2,0,0,0,0,0,0,0,0,18,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0.81
652C643A7EDCD4,新单,2023/9/23 0:00,366,5700,1664.84,7364.84,2,690,0.094,200000,十级伤残:10%,江苏省,无锡市,C03423,10,14,0,5,4,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1.357
526E1443A53774,新单,2023/9/23 0:00,366,51126.4,0,51126.4,1,5468,0.107,300000,十级伤残:10%,江苏省,无锡市,C03393,52,52,4,9,17,16,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0,0
40497435C1BC6D,新单,2023/9/23 0:00,366,39560,20311.66,59871.66,10,33838,0.565,300000,十级伤残:3%,安徽省,蚌埠市,E04999,86,154,13,78,27,22,7,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,2.325
640A0408B0F123_1,续保,2023/9/23 0:00,366,43740,2975.76,46715.76,2,0,0,800000,十级伤残:10%,重庆,重庆市,C03099,20,22,4,4,3,5,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1.091
9F1584ABEB2B18,新单,2023/9/23 0:00,366,1121.4,0,1121.4,0,0,0,100000,十级伤残:5%,江苏省,苏州市,E05012,5,5,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA9214A95C0B75,续保,2023/9/23 0:00,182,16265.6,0,16265.6,0,0,0,1000000,十级伤残:5%,安徽省,合肥市,E04999,10,10,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1.2
8FF424CC0DC5F3_3,新单,2023/9/23 0:00,366,76068.72,0,76068.72,1,10149,0.133,500000,十级伤残:5%,浙江省,衢州市,E04899,43,43,7,11,13,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,0.093
FF9F7497B287F7,续保,2023/9/23 0:00,366,18660,0,18660,0,0,0,600000,十级伤残:10%,四川省,成都市,E04999,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0
DBAF94A82AE8C9,新单,2023/9/23 0:00,366,26541.6,0,26541.6,0,0,0,800000,十级伤残:10%,江苏省,苏州市,C03422,12,12,2,1,2,0,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.417
F69A94BD1F7323,新单,2023/9/23 0:00,366,20124,3798.84,23922.84,3,5500,0.23,300000,十级伤残:5%,江苏省,无锡市,L07299,30,38,5,3,3,7,13,0,1,0,1,5,0,0,0,0,0,0,0,0,0,8,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0.632
76CAA404B8311B_1,新单,2023/9/23 0:00,366,24615.69,920.83,25536.52,1,5880,0.23,300000,十级伤残:10%,江苏省,无锡市,L07299,42,44,5,9,6,19,0,0,2,1,2,0,0,0,2,1,2,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.205
16C4E453A94B6B,续保,2023/9/24 0:00,366,26182,4819.23,31001.23,1,4000,0.129,500000,十级伤残:10%,浙江省,宁波市,C03499,19,29,1,1,6,10,4,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0.759
5990D43F6C560D,新单,2023/9/24 0:00,366,17914,5112.9,23026.9,5,197519,8.578,500000,十级伤残:10%,浙江省,宁波市,C03499,13,21,0,8,2,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1
60A3D4F43E74B2_2,新单,2023/9/24 0:00,366,17064,0,17064,1,3098,0.182,600000,十级伤残:5%,安徽省,合肥市,F05199,12,12,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0.167
31BA6454BE3999_1,新单,2023/9/24 0:00,366,33177,0,33177,0,0,0,800000,十级伤残:10%,江苏省,苏州市,C03311,15,15,4,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3.8
8409D4BAD2945C,新单,2023/9/25 0:00,366,24898.28,0,24898.28,1,47316,1.9,800000,十级伤残:10%,江苏省,常州市,C03311,11,11,0,1,0,1,1,0,1,0,1,6,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.182
CBEAA4324943EE,续保,2023/9/25 0:00,366,24094,20658.64,44752.64,0,0,0,1000000,十级伤残:5%,江西省,抚州市,C03359,10,18,0,5,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0.833,0,1.333
63EA547688F712,新单,2023/9/25 0:00,366,11037.28,1511.36,12548.64,1,26709,2.128,500000,十级伤残:10%,浙江省,湖州市,C03429,10,12,1,1,1,2,1,0,0,0,2,4,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.5,0
BD11C4C71F3E29_1,新单,2023/9/26 0:00,366,2382.75,0,2382.75,0,0,0,200000,十级伤残:5%,江苏省,常州市,C02619,5,5,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE4D6444F6CB4A,新单,2023/9/26 0:00,366,12060,0,12060,0,0,0,500000,十级伤残:5%,江苏省,常州市,C03489,10,10,1,1,1,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.1
3941F4315C4E58,新单,2023/9/26 0:00,366,24398,0,24398,1,29500,1.209,400000,十级伤残:10%,安徽省,六安市,C03484,22,22,10,6,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.318
F05814F0851789_2,新单,2023/9/26 0:00,366,12271.6,0,12271.6,1,40000,3.26,800000,十级伤残:5%,江苏省,扬州市,C03611,11,10,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
B53B54377AD022,新单,2023/9/27 0:00,366,1263.6,331.44,1595.04,0,0,0,100000,十级伤残:5%,浙江省,金华市,H06299,12,18,6,0,1,1,0,0,4,1,1,4,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556
76B084DD618FE3,续保,2023/9/27 0:00,366,17215,0,17215,1,5807,0.337,500000,十级伤残:5%,山东省,济宁市,C03054,22,22,2,2,3,7,1,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158284D91BAE80_3,新单,2023/9/28 0:00,366,34295.04,8286.78,41451.54,1,0,0,800000,十级伤残:10%,江苏省,苏州市,C03429,16,23,0,1,1,8,0,0,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.826
0CEDA43C01352F,新单,2023/9/28 0:00,366,6270,2437.31,8707.31,1,29500,3.388,200000,十级伤残:10%,江苏省,无锡市,C03484,11,22,0,6,2,8,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,2.455
40FCF41631697E,新单,2023/9/29 0:00,366,48026.25,0,48026.25,1,3000,0.062,200000,十级伤残:10%,浙江省,丽水市,C03329,125,125,5,15,26,22,3,1,4,11,21,16,0,1,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.048
D39444D8BAEEE6_2,新单,2023/9/29 0:00,366,15929.1,0,15929.1,1,21000,1.318,300000,十级伤残:5%,浙江省,金华市,L07263,33,32,5,4,9,3,0,0,1,3,7,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.406
5F895437ABF6CA,新单,2023/9/29 0:00,366,13903.3,1272.6,15175.9,0,0,0,500000,十级伤残:5%,浙江省,杭州市,E04999,10,17,3,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0.294
2E81849CB8FCBB,新单,2023/9/29 0:00,366,8468.4,0,8468.4,0,0,0,300000,十级伤残:5%,浙江省,湖州市,C02019,12,12,1,1,1,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.833
C6A564676E645F,新单,2023/9/29 0:00,366,40135,7261.27,47396.27,3,55250,1.166,800000,十级伤残:5%,江苏省,南通市,E0509,23,36,1,3,9,17,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0.278
739CD486975DE5_1,新单,2023/9/29 0:00,366,17514,0,17514,0,0,0,600000,十级伤残:10%,江苏省,无锡市,F05165,10,10,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,5.3
