订单编号,新单续保,起保日,保期,初始保费,批改保费,已赚保费,报案数量,累计赔付金额,赔付比例,保额,伤残,省份,城市,新单承保人数,最终承保人数,30周岁以下（男）,30-39周岁（男）,40-49周岁（男）,50-59周岁（男）,60-64周岁（男）,65周岁以上（男）,30周岁以下（女）,30-39周岁（女）,40-49周岁（女）,50-59周岁（女）,60-64周岁（女）,65周岁以上（女）,一类参保,二类参保,三类参保,四类参保,五类参保,一类未参保,二类未参保,三类未参保,四类未参保,五类未参保,涉高一类参保,涉高二类参保,涉高三类参保,涉高四类参保,涉高五类参保,涉高一类未参保,涉高二类未参保,涉高三类未参保,涉高四类未参保,涉高五类未参保,涉高率,参保率,批改率,行业1级,行业2级,行业3级,行业4级
3237B439BBB178_1,续保,2023-08-25 00:00:00,366,32164.0,0.0,32164.0,0,0,0.0,500000,十级伤残:10%,浙江省,宁波市,22,22,8,4,2,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.364,C|制造业,C033|金属制品业,C0339|铸造及其他金属制品制造,C03399|其他未列明金属制品制造
2A1F54619872FE,新单,2023-08-25 00:00:00,366,1800.0,0.0,1800.0,0,0,0.0,100000,十级伤残:10%,江苏省,南通市,18,18,1,2,4,3,0,0,6,2,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,L|租赁和商务服务业,L072|商务服务业,L0721|组织管理服务,L07211|企业总部管理
4A62849F8383F0_1,新单,2023-08-26 00:00:00,366,35465.0,0.0,35465.0,2,0,0.0,300000,十级伤残:10%,江苏省,无锡市,41,41,4,13,7,9,1,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.22,C|制造业,C034|通用设备制造业,C0342|金属加工机械制造,C03429|其他金属加工机械制造
C00B4451A8AB9D_2,续保,2023-08-26 00:00:00,366,13072.5,0.0,13072.5,0,0,0.0,500000,十级伤残:5%,浙江省,湖州市,13,13,1,2,3,0,1,1,1,1,2,1,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,M|科学研究和技术服务业,M075|科技推广和应用服务业,M0759|其他科技推广服务业,
EE5294BA6A9FCC_2,续保,2023-08-26 00:00:00,366,24920.0,0.0,24920.0,0,0,0.0,1000000,十级伤残:3%,上海,上海市,14,14,0,4,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.786,L|租赁和商务服务业,L072|商务服务业,L0729|其他商务服务业,L07299|其他未列明商务服务业
D967547C30C65F_1,新单,2023-08-26 00:00:00,366,23000.0,0.0,23000.0,1,13910,0.605,800000,十级伤残:5%,安徽省,滁州市,10,10,0,0,1,2,2,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.2,C|制造业,C034|通用设备制造业,C0342|金属加工机械制造,C03423|铸造机械制造
B55294445198CB_1,新单,2023-08-27 00:00:00,366,70929.69,7799.16,77877.77,8,45500,0.584,300000,十级伤残:10%,上海,上海市,84,96,18,23,32,14,0,0,0,5,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0.969,0.0,0.708,C|制造业,C035|专用设备制造业,C0352|化工、木材、非金属加工专用设备制造,C03529|其他非金属加工专用设备制造
CAD624EA06D05B_1,新单,2023-08-29 00:00:00,366,28500.0,0.0,28500.0,0,0,0.0,800000,十级伤残:10%,江苏省,苏州市,15,15,2,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.733,C|制造业,C034|通用设备制造业,C0342|金属加工机械制造,C03422|金属成形机床制造
92E364FB8C977C,新单,2023-08-30 00:00:00,366,5939.0,0.0,5939.0,0,0,0.0,200000,十级伤残:10%,浙江省,绍兴市,10,10,0,3,0,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,C|制造业,C038|电气机械和器材制造业,C0389|其他电气机械及器材制造,C03899|其他未列明电气机械及器材制造
DBBB34D10E56A2,新单,2023-08-30 00:00:00,366,8610.0,0.0,8610.0,0,0,0.0,200000,十级伤残:10%,浙江省,绍兴市,14,14,0,4,3,0,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.214,C|制造业,C038|电气机械和器材制造业,C0389|其他电气机械及器材制造,C03899|其他未列明电气机械及器材制造
861384638E4F7A_1,新单,2023-08-30 00:00:00,366,16383.22,0.0,16383.22,3,1794,0.11,500000,十级伤残:5%,江苏省,常州市,14,14,0,0,1,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.214,E|建筑业,E050|建筑装饰、装修和其他建筑业,E0509|其他未列明建筑业,
C6FFC4F661BA64_2,新单,2023-08-30 00:00:00,366,15368.4,2065.28,17433.68,1,24809,1.423,200000,十级伤残:10%,安徽省,滁州市,27,35,3,2,4,9,0,0,0,1,12,4,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.457,C|制造业,C036|汽车制造业,C0367|汽车零部件及配件制造,
D99E54C608D845_1,新单,2023-08-31 00:00:00,366,21007.85,409.56,21417.41,0,0,0.0,500000,十级伤残:10%,上海,上海市,29,30,2,6,4,8,5,0,0,1,3,1,0,0,2,0,2,7,10,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.167,C|制造业,C034|通用设备制造业,C0344|泵、阀门、压缩机及类似机械制造,C03441|泵及真空设备制造
F919A4A8D69086_1,续保,2023-08-31 00:00:00,366,15350.0,465.53,15815.53,0,0,0.0,500000,十级伤残:10%,上海,上海市,10,11,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.0,0.0,0.182,E|建筑业,E050|建筑装饰、装修和其他建筑业,E0501|建筑装饰和装修业,E05011|公共建筑装饰和装修
264B7486348459_5,续保,2023-08-31 00:00:00,366,58880.0,13569.76,72449.76000000001,0,0,0.0,1000000,十级伤残:10%,上海,上海市,20,30,1,11,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.0,0.0,0.633,E|建筑业,E050|建筑装饰、装修和其他建筑业,E0501|建筑装饰和装修业,E05011|公共建筑装饰和装修
8FE3D4C052F7E9_2,续保,2023-08-31 00:00:00,366,31287.0,0.0,31287.0,0,0,0.0,1000000,十级伤残:5%,上海,上海市,13,13,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.769,0.0,0.692,E|建筑业,E047|房屋建筑业,E0479|其他房屋建筑业,
D52C94E2154E18,新单,2023-08-31 00:00:00,366,6864.0,0.0,6864.0,0,0,0.0,200000,十级伤残:10%,安徽省,芜湖市,13,13,0,7,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.077,C|制造业,C033|金属制品业,C0332|金属工具制造,C03329|其他金属工具制造
2C5C448943256A,新单,2023-08-31 00:00:00,366,12740.0,0.0,12740.0,1,1611,0.126,500000,十级伤残:10%,安徽省,芜湖市,10,10,0,0,0,0,1,0,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,C|制造业,C033|金属制品业,C0332|金属工具制造,C03329|其他金属工具制造
559CE459F58DAC_1,新单,2023-09-01 00:00:00,366,12735.0,0.0,12735.0,1,0,0.0,500000,十级伤残:10%,浙江省,湖州市,10,10,2,2,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3,C|制造业,C034|通用设备制造业,C0342|金属加工机械制造,C03422|金属成形机床制造
AA7D048FDAF74D_3,新单,2023-09-01 00:00:00,366,50873.7,0.0,50873.7,3,31319,0.616,300000,十级伤残:10%,浙江省,湖州市,69,69,9,5,5,10,0,0,2,3,13,22,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.116,C|制造业,C034|通用设备制造业,C0342|金属加工机械制造,C03422|金属成形机床制造
AFD614A4A46C48_2,新单,2023-09-01 00:00:00,366,8860.0,0.0,8860.0,1,1500,0.169,500000,十级伤残:10%,安徽省,滁州市,10,10,0,3,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,C|制造业,C029|橡胶和塑料制品业,C0292|塑料制品业,C02926|塑料包装箱及容器制造
E05104CF88583C_4,新单,2023-09-01 00:00:00,366,14473.71,363.0,14836.71,2,6175,0.416,100000,十级伤残:10%,安徽省,滁州市,73,83,4,5,3,3,0,2,2,4,14,35,10,1,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.229,C|制造业,C029|橡胶和塑料制品业,C0292|塑料制品业,C02926|塑料包装箱及容器制造
C632043D5C4890_1,新单,2023-09-01 00:00:00,366,85360.8,13815.87,99176.67,5,201264,2.029,800000,十级伤残:5%,江苏省,常州市,42,59,3,5,6,19,15,0,0,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1.0,0.0,0.475,C|制造业,C035|专用设备制造业,C0356|电子和电工机械专用设备制造,C03561|电工机械专用设备制造
D7F30483A435EB,新单,2023-09-01 00:00:00,366,17129.0,0.0,17129.0,0,0,0.0,500000,十级伤残:10%,浙江省,嘉兴市,14,14,2,0,0,1,0,0,0,2,3,5,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.429,C|制造业,C033|金属制品业,C0333|集装箱及金属包装容器制造,C03333|金属包装容器及材料制造
EEBBC48D4021C1,新单,2023-09-02 00:00:00,366,15387.2,0.0,15387.2,2,2795,0.182,200000,十级伤残:10%,上海,上海市,32,32,0,6,3,6,3,1,0,0,3,10,0,0,0,0,0,0,0,3,1,1,0,27,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.219,C|制造业,C033|金属制品业,C0338|金属制日用品制造,C03389|其他金属制日用品制造
B16654DFFA5F0B,新单,2023-09-02 00:00:00,366,14280.0,2490.55,16770.55,0,0,0.0,200000,十级伤残:10%,浙江省,宁波市,24,35,11,9,5,1,0,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.286,C|制造业,C033|金属制品业,C0338|金属制日用品制造,C03389|其他金属制日用品制造
9CB5C4B0A3B46C_1,新单,2023-09-02 00:00:00,366,5018.72,829.6,5848.32,0,0,0.0,300000,十级伤残:10%,江苏省,苏州市,16,20,2,5,2,1,0,0,1,4,2,3,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,C|制造业,C017|纺织业,C0171|棉纺织及印染精加工,C01711|棉纺纱加工
2CF184FD4824C8_4,新单,2023-09-05 00:00:00,366,38055.0,0.0,38055.0,2,21500,0.565,600000,十级伤残:10%,江苏省,无锡市,25,25,3,9,4,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.04,G|交通运输、仓储和邮政业,G059|装卸搬运和仓储业,G0591|装卸搬运,
6236A4778CD3CC_1,新单,2023-09-06 00:00:00,366,5695.8,0.0,5695.8,0,0,0.0,500000,十级伤残:5%,浙江省,嘉兴市,12,12,0,3,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C018|纺织服装、服饰业,C0182|针织或钩针编织服装制造,C01829|其他针织或钩针编织服装制造
BD1264C5832520,新单,2023-09-06 00:00:00,366,15216.0,554.32,15770.32,0,0,0.0,500000,十级伤残:5%,上海,上海市,12,13,2,4,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.077,C|制造业,C034|通用设备制造业,C0342|金属加工机械制造,C03429|其他金属加工机械制造
85084419D5083C,新单,2023-09-06 00:00:00,366,39407.2,0.0,39407.2,0,0,0.0,600000,十级伤残:10%,安徽省,安庆市,40,40,3,12,9,7,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,4,0.1,0.0,0.0,C|制造业,C041|其他制造业,C0419|其他未列明制造业,
BF87C4822E2C69_3,新单,2023-09-06 00:00:00,366,14479.5,0.0,14479.5,0,0,0.0,500000,十级伤残:5%,安徽省,合肥市,10,10,1,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.0,0.0,0.0,E|建筑业,E049|建筑安装业,E0499|其他建筑安装业,E04999|其他建筑安装
435554F9342C1F,新单,2023-09-07 00:00:00,366,32713.6,0.0,32713.6,0,0,0.0,800000,十级伤残:10%,江苏省,苏州市,16,16,0,3,1,0,0,2,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.313,C|制造业,C034|通用设备制造业,C0342|金属加工机械制造,C03423|铸造机械制造
09E4B41EAC1174_1,新单,2023-09-08 00:00:00,182,27894.0,646.84,28540.84,1,0,0.0,800000,十级伤残:10%,江苏省,常州市,17,18,3,0,3,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0.389,0.0,0.111,C|制造业,C041|其他制造业,C0419|其他未列明制造业,
360C84701A8D55,续保,2023-09-08 00:00:00,366,8400.0,1490.37,9890.37,0,0,0.0,200000,十级伤残:5%,安徽省,淮北市,16,23,4,10,4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.652,C|制造业,C031|黑色金属冶炼和压延加工业,C0313|钢压延加工,
1154A4A79C98F1,新单,2023-09-08 00:00:00,182,14950.0,39001.41,53951.41,1,46000,0.853,800000,十级伤残:5%,上海,上海市,10,66,8,32,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1.0,0.0,0.212,E|建筑业,E049|建筑安装业,E0492|管道和设备安装,
27967443AB5403_4,新单,2023-09-08 00:00:00,366,164565.0,36283.4,200848.4,7,69825,0.348,600000,十级伤残:10%,江苏省,南通市,135,246,22,61,69,63,7,0,3,6,8,6,1,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.671,C|制造业,C041|其他制造业,C0419|其他未列明制造业,
2EE1441CCBFE29,新单,2023-09-08 00:00:00,366,27902.4,0.0,27902.4,1,0,0.0,800000,十级伤残:10%,江苏省,常州市,12,12,0,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,0.0,0.0,C|制造业,C034|通用设备制造业,C0349|其他通用设备制造业,C03499|其他未列明通用设备制造业
5C27D41A05661E_1,新单,2023-09-08 00:00:00,366,3546.0,0.0,3546.0,0,0,0.0,100000,十级伤残:10%,江苏省,常州市,18,18,2,3,5,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,F|批发和零售业,F051|批发业,F0517|机械设备、五金产品及电子产品批发,F05174|五金产品批发
CA5BC439F29883_2,新单,2023-09-09 00:00:00,366,42320.0,31954.13,74274.13,7,115000,1.548,400000,十级伤残:10%,广东省,韶关市,56,117,6,25,39,26,0,0,4,7,10,0,0,0,5,5,5,7,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.598,C|制造业,C033|金属制品业,C0339|铸造及其他金属制品制造,C03392|有色金属铸造
F53F542440D0E3,新单,2023-09-09 00:00:00,366,13334.0,0.0,13334.0,0,0,0.0,300000,十级伤残:5%,浙江省,湖州市,20,20,5,4,4,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,C|制造业,C034|通用设备制造业,C0342|金属加工机械制造,C03429|其他金属加工机械制造
A1DD3427A521EC_1,新单,2023-09-09 00:00:00,366,19600.0,0.0,19600.0,0,0,0.0,300000,十级伤残:10%,江苏省,无锡市,20,20,1,8,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.0,0.0,0.0,C|制造业,C043|金属制品、机械和设备修理业,C0432|通用设备修理,
1D4AA47D59538D,新单,2023-09-09 00:00:00,366,23256.0,11462.84,34718.840000000004,0,0,0.0,600000,十级伤残:5%,江苏省,常州市,20,40,4,8,12,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.275,C|制造业,C033|金属制品业,C0331|结构性金属制品制造,C03311|金属结构制造
7BCB1466E81747,续保,2023-09-10 00:00:00,366,9229.0,0.0,9229.0,0,0,0.0,300000,十级伤残:10%,重庆,县,11,11,2,2,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C041|其他制造业,C0419|其他未列明制造业,
C46034DEDC5346_1,新单,2023-09-10 00:00:00,366,18090.0,0.0,18090.0,1,2262,0.125,500000,十级伤残:5%,江苏省,常州市,15,15,0,7,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.533,M|科学研究和技术服务业,M073|研究和试验发展,M0732|工程和技术研究和试验发展,
675B648E1B3BA4_1,续保,2023-09-12 00:00:00,366,2622.0,0.0,2622.0,0,0,0.0,100000,十级伤残:5%,广东省,佛山市,10,10,1,2,0,4,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.8,0.0,0.0,F|批发和零售业,F051|批发业,F0516|矿产品、建材及化工产品批发,F05165|建材批发
6019D4C2178E3E_2,新单,2023-09-12 00:00:00,366,27638.0,3668.36,31306.36,1,394,0.013,100000,十级伤残:5%,广东省,佛山市,99,120,13,31,20,30,0,0,3,8,10,5,0,0,0,0,0,0,0,1,0,36,1,0,0,0,0,0,0,0,0,0,0,82,0.683,0.0,0.475,C|制造业,C033|金属制品业,C0339|铸造及其他金属制品制造,C03399|其他未列明金属制品制造
3F5414653A9720_1,续保,2023-09-12 00:00:00,366,9685.0,0.0,9685.0,1,0,0.0,500000,十级伤残:10%,湖北省,武汉市,13,13,0,3,0,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.077,L|租赁和商务服务业,L072|商务服务业,L0722|综合管理服务,L07224|供应链管理服务
0CE164D0CD429A_3,续保,2023-09-12 00:00:00,366,16471.0,0.0,16471.0,2,89822,5.453,800000,十级伤残:10%,江苏省,苏州市,13,12,0,0,3,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.417,N|水利、环境和公共设施管理业,N078|公共设施管理业,N0784|绿化管理,
9459D42CA4D3E5_1,新单,2023-09-13 00:00:00,383,23072.0,247.65,23319.65,3,52900,2.268,600000,十级伤残:10%,江苏省,常州市,14,13,2,3,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.308,C|制造业,C034|通用设备制造业,C0342|金属加工机械制造,C03429|其他金属加工机械制造
15A4E49F915E9A,续保,2023-09-13 00:00:00,366,114200.0,2659.99,116859.99,2,5327,0.046,1000000,十级伤残:10%,安徽省,宣城市,40,41,1,2,7,25,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.098,C|制造业,C034|通用设备制造业,C0349|其他通用设备制造业,C03499|其他未列明通用设备制造业
B3D084DA9187A5_1,新单,2023-09-13 00:00:00,182,9400.0,18903.34,28303.34,0,0,0.0,600000,十级伤残:5%,江苏省,南通市,10,33,1,15,7,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.485,E|建筑业,E050|建筑装饰、装修和其他建筑业,E0509|其他未列明建筑业,
54D9844E75727D,新单,2023-09-13 00:00:00,366,6304.8,0.0,6304.8,2,1027,0.163,200000,十级伤残:5%,江苏省,苏州市,10,10,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,G|交通运输、仓储和邮政业,G059|装卸搬运和仓储业,G0591|装卸搬运,
8B25E4BF3C20E8_1,新单,2023-09-13 00:00:00,366,6776.88,0.0,6776.88,0,0,0.0,200000,十级伤残:10%,江苏省,常州市,17,17,0,3,6,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,F|批发和零售业,F051|批发业,F0519|其他批发业,F05199|其他未列明批发业
C99044E75E2B8E_1,新单,2023-09-14 00:00:00,366,52820.0,13254.1,66074.09999999999,3,31026,0.47,500000,十级伤残:10%,江苏省,南通市,50,79,6,17,22,20,0,0,1,3,7,3,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.456,C|制造业,C034|通用设备制造业,C0349|其他通用设备制造业,C03499|其他未列明通用设备制造业
A40A440B92124E,新单,2023-09-15 00:00:00,366,10999.0,1822.95,12821.95,0,0,0.0,500000,十级伤残:10%,安徽省,宣城市,11,16,0,0,5,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,13,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.188,C|制造业,C033|金属制品业,C0332|金属工具制造,C03329|其他金属工具制造
261954BDE10960,新单,2023-09-15 00:00:00,366,27268.5,10913.09,38181.59,6,31288,0.819,500000,十级伤残:10%,浙江省,绍兴市,21,35,8,4,14,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.429,C|制造业,C030|非金属矿物制品业,C0305|玻璃制品制造,C03059|其他玻璃制品制造
D923D4E18893C5,新单,2023-09-15 00:00:00,366,5712.0,120.3,5832.3,1,6862,1.177,100000,十级伤残:10%,江苏省,无锡市,24,25,0,2,1,5,2,1,2,2,0,6,2,2,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.32,C|制造业,C030|非金属矿物制品业,C0307|陶瓷制品制造,C03074|曰用陶瓷制品制造
CD1D443063283F,新单,2023-09-16 00:00:00,366,50809.44,3557.36,54366.8,2,28864,0.531,800000,十级伤残:10%,江苏省,苏州市,24,26,0,2,7,7,5,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.615,C|制造业,C035|专用设备制造业,C0359|环保、邮政、社会公共服务及其他专 用设备制造,C03599|其他专用设备制造
670E9465C7E3ED,新单,2023-09-16 00:00:00,366,26304.6,0.0,26304.6,0,0,0.0,800000,十级伤残:10%,江苏省,常州市,10,10,1,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.0,0.0,0.0,E|建筑业,E050|建筑装饰、装修和其他建筑业,E0509|其他未列明建筑业,
A04D044BC3B3DE_2,续保,2023-09-16 00:00:00,366,23885.0,3202.92,27087.92,0,0,0.0,800000,十级伤残:10%,重庆,重庆市,14,16,4,4,2,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.063,C|制造业,C021|家具制造业,C0219|其他家具制造,
77A7A400D14BEC,续保,2023-09-16 00:00:00,366,17485.0,1120.62,18605.62,0,0,0.0,800000,十级伤残:10%,河北省,唐山市,10,11,2,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0.545,0.0,0.182,E|建筑业,E047|房屋建筑业,E0479|其他房屋建筑业,
066D349DE057C3_1,续保,2023-09-16 00:00:00,366,4888.0,0.0,4888.0,1,18590,3.803,200000,十级伤残:5%,浙江省,宁波市,10,10,0,0,1,0,0,0,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,C|制造业,C041|其他制造业,C0419|其他未列明制造业,
81EB0433DD2727,新单,2023-09-16 00:00:00,366,21996.0,0.0,21996.0,0,0,0.0,200000,十级伤残:5%,浙江省,湖州市,45,45,2,10,14,10,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.756,C|制造业,C020|木材加工和木、竹、藤、棕、草制品业,C0203|木质制品制造,C02039|软木制品及其他木制品制造
0C8AA477AB9737_6,新单,2023-09-16 00:00:00,366,19370.0,0.0,19370.0,0,0,0.0,800000,十级伤残:5%,上海,上海市,10,10,3,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,G|交通运输、仓储和邮政业,G059|装卸搬运和仓储业,G0591|装卸搬运,
35981498C58CB6_3,新单,2023-09-16 00:00:00,366,6160.0,442.21,6602.21,3,18970,2.873,200000,十级伤残:5%,江苏省,常州市,22,30,3,5,6,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.833,L|租赁和商务服务业,L072|商务服务业,L0729|其他商务服务业,L07299|其他未列明商务服务业
A291640F322601,新单,2023-09-16 00:00:00,366,4662.0,0.0,4662.0,2,0,0.0,300000,十级伤残:5%,浙江省,嘉兴市,10,10,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,C|制造业,C035|专用设备制造业,C0359|环保、邮政、社会公共服务及其他专 用设备制造,C03599|其他专用设备制造
256274E1EBCD83,新单,2023-09-16 00:00:00,366,19199.29,0.0,19199.29,0,0,0.0,700000,十级伤残:5%,广东省,江门市,13,13,2,4,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.154,M|科学研究和技术服务业,M075|科技推广和应用服务业,M0751|技术推广服务,M07519|其他技术推广服务
EA4654778E0192_1,新单,2023-09-19 00:00:00,366,10023.45,502.18,10525.63,1,90700,8.617,300000,十级伤残:10%,上海,上海市,21,23,3,2,4,9,2,0,1,1,1,0,0,0,4,0,0,0,13,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.739,0.0,C|制造业,C033|金属制品业,C0339|铸造及其他金属制品制造,C03399|其他未列明金属制品制造
